source,parent_index,coordinate,delta,parent_valid,variant_valid,variant_reason,transition,silent_genotype,weights_changed,active_sites_changed,cost_change,behavior_tv
83018,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83018,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83018,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,6,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83018,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,2,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83018,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83018,3,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83018,3,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83018,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83018,4,0,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,0,1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,2,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,2,1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,3,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,3,1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,4,-1,True,True,developed,valid_to_valid,False,True,True,0,1/5
83018,4,4,1,True,True,developed,valid_to_valid,False,True,True,0,3/10
83018,4,5,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83018,4,5,1,True,True,developed,valid_to_valid,False,True,False,0,0
83018,4,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83018,4,6,1,True,False,empty_structure,valid_to_invalid,False,True,True,-1,
83018,4,7,-1,True,True,developed,valid_to_valid,False,True,True,1,7/32
83018,4,7,1,True,False,empty_structure,valid_to_invalid,False,True,True,-1,
83018,4,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83018,4,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83018,4,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83019,0,0,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83019,0,0,1,True,True,developed,valid_to_valid,False,False,False,0,0
83019,0,1,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83019,0,1,1,True,True,developed,valid_to_valid,False,False,False,0,0
83019,0,2,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83019,0,2,1,True,True,developed,valid_to_valid,False,True,True,0,1/20
83019,0,3,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83019,0,3,1,True,True,developed,valid_to_valid,False,True,False,0,0
83019,0,4,-1,True,True,developed,valid_to_valid,False,True,True,0,1/5
83019,0,4,1,True,True,developed,valid_to_valid,False,True,True,0,1/5
83019,0,5,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83019,0,5,1,True,True,developed,valid_to_valid,False,True,False,0,0
83019,0,6,-1,True,True,developed,valid_to_valid,True,False,False,0,0
83019,0,6,1,True,False,empty_structure,valid_to_invalid,False,True,True,-2,
83019,0,7,-1,True,True,developed,valid_to_valid,False,True,False,0,0
83019,0,7,1,True,False,empty_structure,valid_to_invalid,False,True,True,-2,
83019,0,8,-1,True,True,developed,valid_to_valid,False,False,False,0,0
83019,0,8,1,True,True,developed,valid_to_valid,False,False,False,0,0
83019,0,9,-1,True,True,developed,valid_to_valid,False,True,False,-35,0
83019,0,9,1,True,True,developed,valid_to_valid,False,True,False,35,0
83019,1,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,1,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83019,1,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83019,2,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,2,9,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83019,2,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83019,3,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,6,-1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
83019,3,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,3,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83019,3,9,1,False,False,empty_structure,invalid_to_invalid,False,False,False,35,
83019,4,0,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,0,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,1,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,1,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,2,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,2,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,3,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,3,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,4,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,4,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,5,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,5,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,6,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,6,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,7,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,7,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,8,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,8,1,False,False,empty_structure,invalid_to_invalid,False,False,False,0,
83019,4,9,-1,False,False,empty_structure,invalid_to_invalid,False,False,False,-35,
83019,4,9,1,False,False,empty_structure,invalid_to_invalid,True,False,False,0,
